,PERMIT_TYPE,REVIEW_TYPE,PROCESSING_TIME,BUILDING_FEE_PAID,ZONING_FEE_PAID,OTHER_FEE_PAID,SUBTOTAL_PAID,BUILDING_FEE_UNPAID,ZONING_FEE_UNPAID,OTHER_FEE_UNPAID,SUBTOTAL_UNPAID,BUILDING_FEE_WAIVED,ZONING_FEE_WAIVED,OTHER_FEE_WAIVED,SUBTOTAL_WAIVED,TOTAL_FEE,REPORTED_COST,COMMUNITY_AREA,CENSUS_TRACT,WARD,IS_PERMIT_VALID
33395,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,113,500.0,75.0,0.0,575.0,0.0,0,0.0,0.0,0.0,0,0,0.0,575.0,17000.0,24,243300,27,1
33397,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,224,300.0,75.0,0.0,375.0,200.0,0,0.0,200.0,0.0,0,0,0.0,575.0,180000.0,21,210700,33,1
33406,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,60,1500.0,75.0,0.0,1575.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1575.0,1200000.0,6,60500,47,1
33408,PERMIT - RENOVATION/ALTERATION,DIRECT DEVELOPER SERVICES,56,2000.0,75.0,0.0,2075.0,0.0,0,0.0,0.0,0.0,0,0,0.0,2075.0,425000.0,8,81403,42,1
33409,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,30,2500.0,150.0,940.0,3590.0,0.0,0,0.0,0.0,0.0,0,0,0.0,3590.0,300000.0,21,210100,33,1
33411,PERMIT - SIGNS,SIGN PERMIT,14,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,2000.0,8,81401,42,1
33412,PERMIT - SIGNS,SIGN PERMIT,14,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,2000.0,8,81401,42,1
33414,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,80,3000.0,75.0,0.0,3075.0,0.0,0,250.0,250.0,0.0,0,0,0.0,3325.0,56000.0,58,580800,15,1
33418,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,5,625.0,0.0,0.0,625.0,0.0,0,0.0,0.0,0.0,0,0,0.0,625.0,57122.0,28,837800,27,1
33421,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2,302.0,50.0,0.0,352.0,0.0,0,0.0,0.0,0.0,0,0,0.0,352.0,10660.0,7,71300,43,1
33422,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1,1052.0,50.0,0.0,1102.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1102.0,1820075.0,8,81300,2,1
33423,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2,525.0,0.0,0.0,525.0,0.0,0,0.0,0.0,0.0,0,0,0.0,525.0,14200.0,24,242300,2,1
33435,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,7000.0,68,681100,6,1
33440,PERMIT - SIGNS,SIGN PERMIT,5,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,4000.0,32,839100,42,1
33443,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,217,2851.98,150.0,313.0,3314.98,0.0,0,0.0,0.0,0.0,0,0,0.0,3314.98,150000.0,24,242600,26,1
33444,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,68,500.0,50.0,0.0,550.0,0.0,0,0.0,0.0,0.0,0,0,0.0,550.0,45000.0,28,833100,27,1
33445,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,45,600.0,75.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,45000.0,33,330100,3,1
33446,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,48,600.0,75.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,40000.0,33,330100,3,1
33449,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,44,1474.88,75.0,0.0,1549.88,0.0,0,0.0,0.0,0.0,0,0,0.0,1549.88,150000.0,2,20301,50,1
33450,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,12,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,8814.0,46,460200,10,1
33462,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,62,500.0,50.0,0.0,550.0,0.0,0,0.0,0.0,0.0,0,0,0.0,550.0,35000.0,77,30200,48,1
33463,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,70,3000.0,75.0,0.0,3075.0,0.0,0,0.0,0.0,0.0,0,0,0.0,3075.0,1450000.0,8,81401,2,1
33467,PERMIT - ELEVATOR EQUIPMENT,CONVEYANCE DEVICE PERMIT,5,300.0,0.0,0.0,300.0,280.0,0,0.0,280.0,0.0,0,0,0.0,580.0,49000.0,8,81401,42,1
33470,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,12750.0,26,260500,28,1
33481,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,25,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,1970.0,32,839100,42,1
33488,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,21,725.0,50.0,0.0,775.0,0.0,0,0.0,0.0,0.0,0,0,0.0,775.0,20000.0,31,310200,11,1
33489,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,12,900.0,0.0,0.0,900.0,0.0,0,0.0,0.0,0.0,0,0,0.0,900.0,0.0,7,71800,2,1
33500,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,14,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,46216.0,14,140302,39,1
33501,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,302.0,50,0,352.0,352.0,20000.0,44,842400,21,1
33503,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,5,400.0,0.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0,0,0.0,400.0,53000.0,28,833000,27,1
33504,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,130,500.0,50.0,0.0,550.0,0.0,0,0.0,0.0,0.0,0,0,0.0,550.0,50000.0,41,411000,5,1
33508,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,3,450.0,0.0,0.0,450.0,0.0,0,0.0,0.0,0.0,0,0,0.0,450.0,12000.0,3,31900,47,1
33519,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,25,3000.0,75.0,0.0,3075.0,0.0,0,0.0,0.0,0.0,0,0,0.0,3075.0,200000.0,8,81401,2,1
33528,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,11,1575.0,0.0,0.0,1575.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1575.0,5000.0,28,281900,42,1
33530,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,41,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,552.0,50,0,602.0,602.0,61750.0,10,100100,45,1
33535,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,29900.0,24,842300,27,1
33536,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,14,302.0,50.0,0.0,352.0,0.0,0,0.0,0.0,0.0,0,0,0.0,352.0,15000.0,7,71300,43,1
33539,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4,900.0,75.0,0.0,975.0,0.0,0,0.0,0.0,0.0,0,0,0.0,975.0,95480.0,14,140602,35,1
33540,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,115,1050.0,50.0,0.0,1100.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1100.0,80000.0,26,260800,28,1
33541,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,8,2850.0,0.0,0.0,2850.0,0.0,0,0.0,0.0,0.0,0,0,0.0,2850.0,1700000.0,8,842200,27,1
33543,PERMIT - SIGNS,SIGN PERMIT,3,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,1500.0,46,461000,10,1
33549,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,93,3600.0,75.0,0.0,3675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,3675.0,150000.0,43,430600,5,1
33550,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,316,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,0,0,500.0,500.0,1.0,67,671500,17,1
33551,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,112,2338.77,75.0,0.0,2413.77,0.0,0,0.0,0.0,0.0,0,0,0.0,2413.77,842891.0,8,81401,2,1
33552,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,6,500.0,75.0,0.0,575.0,0.0,0,0.0,0.0,0.0,0,0,0.0,575.0,3500.0,8,81403,42,1
33553,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,96,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,56000.0,35,839600,3,1
33554,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,42,2735.51,75.0,0.0,2810.51,0.0,0,0.0,0.0,0.0,0,0,0.0,2810.51,950000.0,8,81201,42,1
33555,PERMIT - ELEVATOR EQUIPMENT,CONVEYANCE DEVICE PERMIT,7,150.0,0.0,0.0,150.0,50.0,0,0.0,50.0,0.0,0,0,0.0,200.0,19628.0,8,81403,42,1
33556,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,94,3000.0,75.0,0.0,3075.0,0.0,0,0.0,0.0,0.0,0,0,0.0,3075.0,122940.0,53,530600,9,1
33559,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,14,720.12,50.0,0.0,770.12,0.0,0,0.0,0.0,0.0,0,0,0.0,770.12,120000.0,26,260500,28,1
33573,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1,175.0,0.0,0.0,175.0,0.0,0,0.0,0.0,0.0,0,0,0.0,175.0,46800.0,22,220500,32,1
33578,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,147,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,14750.0,25,252201,29,1
33579,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,168,300.0,50.0,0.0,350.0,1428.0,0,0.0,1428.0,0.0,0,0,0.0,1778.0,35000.0,6,62000,44,1
33584,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,10,400.0,0.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0,0,0.0,400.0,72756.0,8,81300,2,1
33588,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,5,400.0,0.0,0.0,400.0,0.0,0,0.0,0.0,0.0,0,0,0.0,400.0,23000.0,8,80100,43,1
33590,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,63,1020.0,75.0,0.0,1095.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1095.0,85000.0,29,843100,24,1
33591,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,49,750.0,50.0,0.0,800.0,0.0,0,0.0,0.0,0.0,0,0,0.0,800.0,89500.0,70,700100,18,1
33592,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,62,750.0,75.0,0.0,825.0,0.0,0,0.0,0.0,0.0,0,0,0.0,825.0,150000.0,28,833000,27,1
33594,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,20,475.0,50.0,125.0,650.0,0.0,0,0.0,0.0,0.0,0,0,0.0,650.0,7000.0,61,843800,20,1
33607,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,225,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,0,0,500.0,500.0,1.0,53,530501,9,1
33608,PERMIT - SIGNS,SIGN PERMIT,1,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,1500.0,19,190200,31,1
33610,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,5,350.0,0.0,0.0,350.0,0.0,0,0.0,0.0,0.0,0,0,0.0,350.0,23500.0,53,530501,34,1
33613,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,16000.0,6,60400,44,1
33617,PERMIT - SIGNS,SIGN PERMIT,1,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,3600.0,15,161100,45,1
33618,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,14,750.0,75.0,0.0,825.0,0.0,0,0.0,0.0,0.0,0,0,0.0,825.0,10000.0,16,160800,35,1
33619,PERMIT - SIGNS,SIGN PERMIT,2,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,100.0,71,710800,17,1
33620,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,224,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,0,0,500.0,500.0,1.0,55,550200,10,1
33626,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,126,750.0,50.0,0.0,800.0,0.0,0,0.0,0.0,0.0,0,0,0.0,800.0,20000.0,73,730201,21,1
33628,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,89,1659.3,75.0,0.0,1734.3,0.0,0,0.0,0.0,0.0,0,0,0.0,1734.3,289619.0,61,843800,20,1
33629,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,232,1380.0,50.0,0.0,1430.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1430.0,85000.0,61,842600,11,1
33631,PERMIT - SIGNS,SIGN PERMIT,1,40.0,200.0,0.0,240.0,0.0,0,0.0,0.0,0.0,0,0,0.0,240.0,1500.0,6,832000,44,1
33635,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,43,625.0,0.0,0.0,625.0,0.0,0,0.0,0.0,0.0,0,0,0.0,625.0,31000.0,43,431200,7,1
33636,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1,300.0,75.0,375.0,750.0,0.0,0,0.0,0.0,0.0,0,0,0.0,750.0,1.0,24,831000,32,1
33637,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,95,300.0,50.0,0.0,350.0,0.0,0,0.0,0.0,0.0,0,0,0.0,350.0,21000.0,68,834600,20,1
33639,PERMIT - SIGNS,SIGN PERMIT,12,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,500.0,7,71300,43,1
33643,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,14,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,16000.0,27,271400,28,1
33645,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,20,750.0,0.0,0.0,750.0,0.0,0,0.0,0.0,0.0,0,0,0.0,750.0,17730.0,32,839100,42,1
33646,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,49,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,675.0,32,839100,42,1
33647,PERMIT - SIGNS,SIGN PERMIT,15,500.0,200.0,0.0,700.0,0.0,0,0.0,0.0,0.0,0,0,0.0,700.0,8500.0,63,630800,14,1
33650,PERMIT - SIGNS,SIGN PERMIT,53,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,900.0,19,831500,29,1
33652,PERMIT - SIGNS,SIGN PERMIT,1,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,3000.0,10,100500,41,1
33660,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,166,150.0,0.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0,0,0.0,150.0,1000.0,33,330100,4,1
33661,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,166,150.0,0.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0,0,0.0,150.0,1000.0,33,330100,4,1
33662,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,166,150.0,0.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0,0,0.0,150.0,1000.0,33,330100,4,1
33664,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,13,650.0,50.0,0.0,700.0,0.0,0,0.0,0.0,0.0,0,0,0.0,700.0,186000.0,7,71400,43,1
33665,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,153,1556.78,50.0,875.0,2481.78,0.0,0,0.0,0.0,0.0,0,0,0.0,2481.78,95000.0,71,710800,21,1
33666,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,57,750.0,125.0,0.0,875.0,0.0,0,0.0,0.0,0.0,0,0,0.0,875.0,400000.0,22,220300,1,1
33668,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7,500.0,50.0,0.0,550.0,0.0,0,0.0,0.0,0.0,0,0,0.0,550.0,16765.0,27,837400,28,1
33669,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,139,750.0,50.0,0.0,800.0,0.0,0,0.0,0.0,0.0,0,0,0.0,800.0,35000.0,27,271300,28,1
33670,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,58,300.0,75.0,375.0,750.0,0.0,0,0.0,0.0,0.0,0,0,0.0,750.0,5000.0,29,292200,24,1
33676,PERMIT - SIGNS,SIGN PERMIT,22,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,1500.0,14,140601,35,1
33682,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,88,450.0,0.0,0.0,450.0,0.0,0,0.0,0.0,0.0,0,0,0.0,450.0,6500.0,24,842300,42,1
33683,PERMIT - SIGNS,SIGN PERMIT,5,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,300.0,69,691400,6,1
33685,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,86,1695.0,75.0,0.0,1770.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1770.0,150000.0,24,242700,27,1
33688,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,224,1525.0,75.0,0.0,1600.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1600.0,125000.0,25,251500,37,1
33696,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,159,1500.0,75.0,0.0,1575.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1575.0,10000.0,66,660301,16,1
33698,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,77,150.0,0.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0,0,0.0,150.0,4000.0,15,150300,38,1
33700,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,15,225.0,0.0,0.0,225.0,0.0,0,0.0,0.0,0.0,0,0,0.0,225.0,55000.0,8,80100,43,1
33701,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,34,477.0,50.0,0.0,527.0,0.0,0,0.0,0.0,0.0,0,0,0.0,527.0,1200.0,7,70200,43,1
33714,PERMIT - ELEVATOR EQUIPMENT,CONVEYANCE DEVICE PERMIT,19,300.0,0.0,0.0,300.0,105.0,0,0.0,105.0,0.0,0,0,0.0,405.0,44277.0,24,241300,2,1
33715,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,81,1147.5,50.0,0.0,1197.5,0.0,0,0.0,0.0,0.0,0,0,0.0,1197.5,67500.0,6,60100,47,1
33718,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1,500.0,50.0,0.0,550.0,0.0,0,0.0,0.0,0.0,0,0,0.0,550.0,3500.0,16,160501,33,1
33723,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,15,2100.0,75.0,0.0,2175.0,0.0,0,0.0,0.0,0.0,0,0,0.0,2175.0,70000.0,7,71200,43,1
33724,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,51,575.28,50.0,625.0,1250.28,0.0,0,0.0,0.0,0.0,0,0,0.0,1250.28,80000.0,71,710400,17,1
33726,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1,75.0,0.0,250.0,325.0,0.0,0,0.0,0.0,0.0,0,0,0.0,325.0,3191.0,49,490300,9,1
33727,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2,250.0,50.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,10000.0,2,20901,40,1
33730,PERMIT - SIGNS,SIGN PERMIT,14,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,1000.0,2,20702,50,1
33731,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,85,750.0,50.0,0.0,800.0,0.0,0,0.0,0.0,0.0,0,0,0.0,800.0,45000.0,53,530300,34,1
33734,PERMIT - ELEVATOR EQUIPMENT,CONVEYANCE DEVICE PERMIT,14,510.0,0.0,0.0,510.0,0.0,0,0.0,0.0,0.0,0,0,0.0,510.0,14000.0,8,81500,42,1
33740,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,55,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,675.0,41,836200,5,1
33743,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,6,225.0,50.0,0.0,275.0,0.0,0,0.0,0.0,0.0,0,0,0.0,275.0,15250.0,14,140400,39,1
33745,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,47,675.0,0.0,0.0,675.0,0.0,0,0.0,0.0,0.0,0,0,0.0,675.0,675.0,32,839100,42,1
33753,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,25,500.0,50.0,0.0,550.0,0.0,0,0.0,0.0,0.0,0,0,0.0,550.0,60000.0,63,630900,14,1
33754,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,19,750.0,50.0,0.0,800.0,0.0,0,0.0,0.0,0.0,0,0,0.0,800.0,80000.0,19,831500,36,1
33757,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,267,2000.0,150.0,1878.0,4028.0,0.0,0,0.0,0.0,0.0,0,0,0.0,4028.0,300000.0,30,301200,12,1
33758,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,153,750.0,100.0,0.0,850.0,0.0,0,0.0,0.0,0.0,0,0,0.0,850.0,175000.0,15,150502,38,1
33759,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,94,723.69,50.0,0.0,773.69,0.0,0,0.0,0.0,0.0,0,0,0.0,773.69,50000.0,69,691000,6,1
33763,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,228,1085.79,50.0,0.0,1135.79,0.0,0,0.0,0.0,0.0,0,0,0.0,1135.79,30000.0,16,161000,45,1
33766,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,14,2212.5,75.0,0.0,2287.5,0.0,0,0.0,0.0,0.0,0,0,0.0,2287.5,125700.0,40,400300,3,1
33771,PERMIT - SIGNS,SIGN PERMIT,8,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,200.0,2,20400,50,1
33772,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,15,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,18500.0,25,251300,29,1
33773,PERMIT - SIGNS,SIGN PERMIT,8,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,1000.0,2,20400,50,1
33781,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,93,750.0,50.0,0.0,800.0,0.0,0,0.0,0.0,0.0,0,0,0.0,800.0,60000.0,59,840300,12,1
33787,PERMIT - SIGNS,SIGN PERMIT,13,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,3600.0,25,250500,29,1
33789,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,112,583.0,50.0,0.0,633.0,0.0,0,0.0,0.0,0.0,0,0,0.0,633.0,35000.0,67,670200,16,1
33795,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1,225.0,0.0,0.0,225.0,0.0,0,0.0,0.0,0.0,0,0,0.0,225.0,8875.0,66,660700,16,1
33796,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,21,750.0,75.0,0.0,825.0,0.0,0,0.0,0.0,0.0,0,0,0.0,825.0,10000.0,28,833000,27,1
33797,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,342,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,0,0,500.0,500.0,1.0,23,231500,37,1
33798,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,14,150.0,0.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0,0,0.0,150.0,20000.0,57,570500,23,1
33805,PERMIT - SIGNS,SIGN PERMIT,8,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,5000.0,2,20400,50,1
33807,PERMIT - SIGNS,SIGN PERMIT,65,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,1500.0,13,831800,39,1
33808,PERMIT - SIGNS,SIGN PERMIT,8,50.0,200.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0,0,0.0,250.0,1500.0,2,20400,50,1
33809,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,89,750.0,75.0,0.0,825.0,0.0,0,0.0,0.0,0.0,0,0,0.0,825.0,20000.0,31,310900,25,1
33812,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,14,450.0,75.0,0.0,525.0,0.0,0,0.0,0.0,0.0,0,0,0.0,525.0,60000.0,24,280100,42,1
33814,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,77,540.09,50.0,0.0,590.09,0.0,0,0.0,0.0,0.0,0,0,0.0,590.09,40000.0,77,30703,48,1
33815,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,35000.0,40,834500,20,1
33818,PERMIT - SIGNS,SIGN PERMIT,138,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,2000.0,32,839000,4,1
33821,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,15,300.0,75.0,0.0,375.0,0.0,0,0.0,0.0,0.0,0,0,0.0,375.0,125000.0,25,831400,29,1
33828,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,163,750.0,75.0,0.0,825.0,0.0,0,0.0,0.0,0.0,0,0,0.0,825.0,200000.0,8,81300,2,1
33832,PERMIT - SIGNS,SIGN PERMIT,8,100.0,200.0,0.0,300.0,0.0,0,0.0,0.0,0.0,0,0,0.0,300.0,5000.0,2,20400,50,1
33835,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,342,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,0,0,500.0,500.0,1.0,25,251600,37,1
